job_id,posting_year,country,region,city,company_name,company_size,industry,job_title,seniority_level,ai_mentioned,ai_keywords,ai_intensity_score,core_skills,ai_skills,salary_usd,salary_change_vs_prev_year_percent,automation_risk_score,reskilling_required,ai_job_displacement_risk,job_description_embedding_cluster,industry_ai_adoption_stage
76fc66d8-b85c-40de-9ae1-d111d9507a49,2010,Peru,South America,Tokyo,Prime Analytics,Small,Manufacturing,Business Analyst,Junior,False,,0.19,"Statistics, Python, Software Engineering, Cloud Computing, Project Management",Not Specified,39247,0.29,0.6,False,High,16,Emerging
22d01c14-bfda-4b57-83fb-fcb862e08664,2022,Vietnam,Southeast Asia,London,Future Analytics,Small,Tech,Systems Engineer,Junior,True,"NLP, machine learning",0.54,"Research, Software Engineering, Communication, SQL","NLP, machine learning",49839,11.25,0.37,True,High,15,Mature
7f3f52f1-b6d3-42bb-aca2-af891f38ea14,2012,Morocco,Africa,Toronto,Prime Solutions,Small,Manufacturing,Business Analyst,Intern,False,,0.11,"Python, Project Management, Research, Business Analysis, SQL, Cloud Computing",Not Specified,20781,-3.26,0.85,False,High,16,Emerging
34cefcd1-fa64-4433-bdbc-77302bed8e63,2010,Canada,North America,New York,NextGen Technologies,Medium,Tech,Data Scientist,Intern,True,deep learning,0.69,"Statistics, Cloud Computing, Communication, Data Analysis, Python, Project Management",deep learning,92479,1.85,0.15,True,Medium,16,Emerging
9400f518-7983-4605-b355-6f6f93c9c2e1,2020,Canada,North America,Toronto,NextGen Technologies,Enterprise,Manufacturing,Policy Analyst,Junior,False,,0.16,"Research, Python, Business Analysis, Communication, Software Engineering, Data Analysis",Not Specified,82855,0.73,0.71,False,Medium,14,Growing
0cfd6c17-b7ca-42f0-b773-840500d84f07,2023,Ghana,Africa,Nairobi,Prime Analytics,Large,Healthcare,AI Researcher,Executive,True,computer vision,0.78,"Software Engineering, Communication, Data Analysis, Business Analysis, Research, Statistics",computer vision,31642,13.49,0.39,True,Low,9,Growing
86ac8bc7-65b6-43a0-998e-65d9baa6d024,2020,Morocco,Africa,Toronto,Global Solutions,Enterprise,Manufacturing,Systems Engineer,Executive,False,,0.1,"Project Management, Research, Python, Business Analysis, SQL",Not Specified,21046,4.74,0.71,False,High,18,Growing
29788145-aa8c-46fa-8d42-1b3df58e6ae9,2018,United States,North America,Sao Paulo,Global Systems,Startup,Agriculture,Research Scientist,Mid,False,,0.03,"Communication, SQL, Business Analysis",Not Specified,86042,3.64,0.89,False,High,11,Growing
0b70e620-352f-4880-94f8-9e00bcb8406f,2020,South Africa,Africa,Nairobi,Future Analytics,Medium,Agriculture,Systems Engineer,Executive,False,,0.06,"Software Engineering, SQL, Statistics, Research, Cloud Computing, Python",Not Specified,20998,0.39,0.67,False,Low,5,Growing
b6b7c5a1-ec84-40c0-9bb1-29e133807e72,2020,Morocco,Africa,Sydney,Prime Technologies,Medium,Retail,Data Scientist,Executive,False,,0.01,"Software Engineering, Statistics, Cloud Computing, Communication, SQL, Business Analysis",Not Specified,26355,-3.24,0.67,False,Low,9,Growing
317f5477-687f-4c3c-9394-dbae5a8ee8e2,2022,Morocco,Africa,Tokyo,Future Analytics,Medium,Tech,AI Researcher,Junior,True,"NLP, MLOps",0.95,"Project Management, Communication, Python","NLP, MLOps",32696,11.67,0.27,True,Medium,7,Mature
0c592951-4beb-4444-b4df-1ab4d4df1eec,2014,Canada,North America,Dubai,Prime Analytics,Medium,Tech,Software Engineer,Mid,False,,0.13,"Project Management, Business Analysis, Python, Cloud Computing",Not Specified,78422,-1.42,0.8,False,Low,18,Emerging
2b10f73a-f9a3-41a3-83f9-b4078e438cf9,2017,Vietnam,Southeast Asia,Sydney,Prime Systems,Enterprise,Tech,Business Analyst,Senior,True,"MLOps, computer vision, NLP, machine learning",0.75,"Cloud Computing, Python, Business Analysis, Project Management, Communication, Statistics","MLOps, computer vision, NLP, machine learning",48482,-2.16,0.26,True,High,13,Growing
66f16406-a859-45f9-872e-44a66d4178c0,2012,Malaysia,Southeast Asia,Singapore,Future Analytics,Medium,Agriculture,AI Researcher,Mid,False,,0.18,"SQL, Research, Python, Statistics",Not Specified,27831,-1.96,0.73,False,High,14,Emerging
9a38fba0-046a-42ce-92db-58d1cba57339,2014,Ghana,Africa,New York,NextGen Systems,Startup,Tech,Systems Engineer,Senior,True,"computer vision, NLP, deep learning",0.53,"SQL, Data Analysis, Business Analysis, Python, Research, Statistics","computer vision, NLP, deep learning",27967,-0.23,0.34,True,High,15,Emerging
688dd636-0e5c-46a4-a2de-a7e49e187dba,2013,United Kingdom,Europe,New York,Global Solutions,Medium,Healthcare,Business Analyst,Lead,False,,0.03,"Research, Python, Project Management",Not Specified,62946,3.18,0.7,False,High,15,Emerging
b0b5d784-afee-476c-9422-3aa9faef5e5e,2017,Taiwan,East Asia,Nairobi,Future Technologies,Enterprise,Agriculture,Policy Analyst,Junior,False,,0.06,"Python, Communication, SQL",Not Specified,58512,-2.85,0.66,False,Medium,7,Growing
61dc9260-1ab4-4373-a04c-1c33ed0c9d8d,2014,Japan,East Asia,New York,NextGen Technologies,Small,Retail,Business Analyst,Intern,False,,0.07,"Business Analysis, Software Engineering, Research, Communication, Python",Not Specified,59829,-4.96,0.64,False,Low,11,Emerging
a25f5d7b-ec97-4990-b546-2fbd727001ee,2011,Chile,South America,New York,Future Systems,Startup,Manufacturing,Systems Engineer,Senior,False,,0.17,"Python, Research, SQL, Business Analysis, Software Engineering, Statistics",Not Specified,32437,3.62,0.86,False,High,4,Emerging
f8f50401-43e4-4cc6-9070-de6bd4f91b60,2019,Vietnam,Southeast Asia,Singapore,NextGen Analytics,Large,Manufacturing,Systems Engineer,Lead,False,,0.01,"Research, Cloud Computing, Communication, Data Analysis, SQL",Not Specified,38750,3.0,0.72,False,Low,4,Growing
6359c618-5570-4d8c-b8af-9d84ee9cc3ad,2014,Italy,Europe,Toronto,Global Solutions,Enterprise,Manufacturing,Product Manager,Intern,False,,0.08,"SQL, Communication, Python, Statistics",Not Specified,71719,-2.56,0.74,False,Low,12,Emerging
10bdf7fc-a5a2-4b91-a1d2-501fc0d0a195,2010,Vietnam,Southeast Asia,New York,Prime Analytics,Medium,Manufacturing,Software Engineer,Mid,False,,0.1,"Research, Project Management, SQL, Python, Software Engineering, Business Analysis",Not Specified,29226,0.73,0.68,False,Medium,11,Emerging
4aba8eec-27ea-418d-9ba7-6dfea53c23b3,2011,China,East Asia,Seoul,Prime Analytics,Enterprise,Manufacturing,Business Analyst,Junior,True,NLP,0.56,"Project Management, Research, Cloud Computing, Statistics",NLP,69462,4.72,0.21,True,High,13,Emerging
bc5e8cc2-5d02-41b5-8e95-218f7d3fcbab,2025,Bangladesh,South Asia,Sydney,Prime Technologies,Small,Tech,Product Manager,Mid,True,"LLMs, generative AI",0.47,"Communication, Python, Statistics, Research","LLMs, generative AI",42982,17.77,0.32,True,High,5,Mature
95847eb4-bec2-44e5-a79c-21c556c81c45,2010,China,East Asia,Seoul,Future Analytics,Startup,Tech,Software Engineer,Senior,False,,0.16,"Communication, Software Engineering, Project Management",Not Specified,48582,2.71,0.62,False,High,8,Emerging
67c0ec12-dac7-42b3-9d20-a3385a82030a,2012,Jordan,Middle East,Nairobi,NextGen Solutions,Startup,Healthcare,Systems Engineer,Lead,False,,0.0,"Research, Business Analysis, Software Engineering",Not Specified,55744,0.56,0.64,False,Low,6,Emerging
ac4f2d22-5acc-429f-af36-249ac56985cb,2011,Nigeria,Africa,Tokyo,Prime Solutions,Medium,Manufacturing,Product Manager,Executive,False,,0.1,"SQL, Data Analysis, Research, Python, Cloud Computing, Statistics",Not Specified,20703,4.79,0.88,False,Low,4,Emerging
c1f0ae6e-45d7-43c3-b7b3-76759680638b,2018,Egypt,Africa,Bangalore,Future Technologies,Small,Retail,Systems Engineer,Executive,False,,0.06,"Research, SQL, Communication, Python, Data Analysis, Software Engineering",Not Specified,25045,-0.86,0.68,False,Low,1,Growing
25f2318c-76e9-4ece-ae63-df34ce403f75,2010,South Korea,East Asia,Dubai,Global Analytics,Startup,Agriculture,ML Engineer,Senior,False,,0.1,"Communication, Python, Data Analysis, Software Engineering, Cloud Computing, Research",Not Specified,48155,-1.66,0.81,False,High,4,Emerging
6cad61ac-8720-46ef-a693-b275155ac1d4,2014,Nigeria,Africa,Seoul,NextGen Systems,Medium,Healthcare,Data Scientist,Senior,False,,0.11,"SQL, Data Analysis, Software Engineering, Communication",Not Specified,20228,-2.77,0.87,False,High,13,Emerging
0223b7e9-af9f-465a-ab8d-97e976272149,2021,Bangladesh,South Asia,Toronto,Future Systems,Small,Healthcare,Systems Engineer,Executive,True,"machine learning, reinforcement learning",0.74,"Software Engineering, Business Analysis, Project Management, Statistics","machine learning, reinforcement learning",41093,12.16,0.14,True,Medium,10,Growing
99a4ba7b-205e-4b96-b5df-080b086080c6,2020,Argentina,South America,Bangalore,Future Technologies,Medium,Retail,ML Engineer,Senior,True,machine learning,0.93,"Project Management, Python, Research, SQL",machine learning,71057,5.42,0.13,True,Medium,0,Growing
5c4a32c7-0d9c-427b-b046-15507c0f4e62,2010,Japan,East Asia,Nairobi,Prime Analytics,Medium,Healthcare,Software Engineer,Executive,False,,0.07,"SQL, Statistics, Data Analysis, Research",Not Specified,51994,-4.82,0.78,False,Medium,11,Emerging
cfa19f9e-5dbc-43d2-aafb-8a6134113d04,2015,Spain,Europe,Toronto,Future Technologies,Enterprise,Healthcare,Product Manager,Mid,False,,0.06,"Cloud Computing, Software Engineering, Business Analysis",Not Specified,75985,-3.07,0.74,False,Low,10,Emerging
a4528bbe-1fdd-47ce-9376-883a4340b7f5,2021,Ghana,Africa,Lagos,NextGen Analytics,Startup,Tech,Data Scientist,Junior,True,"NLP, MLOps, reinforcement learning",0.58,"Software Engineering, Cloud Computing, Python","NLP, MLOps, reinforcement learning",35384,15.85,0.24,True,Low,0,Growing
9e2ebc0c-d5ce-4fee-aa07-f80ba7c0bf76,2010,Colombia,South America,New York,Global Solutions,Enterprise,Agriculture,ML Engineer,Junior,False,,0.17,"Project Management, Communication, Business Analysis",Not Specified,39913,0.7,0.87,False,High,16,Emerging
7dfec671-5bee-4c3f-8896-3e0ac50a9641,2010,China,East Asia,Dubai,NextGen Systems,Small,Agriculture,Operations Manager,Mid,False,,0.09,"SQL, Communication, Project Management, Statistics, Cloud Computing, Business Analysis",Not Specified,59097,-3.7,0.75,False,High,15,Emerging
b09454f1-45bf-4685-a83a-b77486e45817,2013,Poland,Europe,Toronto,Future Technologies,Large,Retail,Policy Analyst,Mid,False,,0.18,"Research, SQL, Cloud Computing, Business Analysis, Communication, Software Engineering",Not Specified,72390,-2.8,0.76,False,Medium,12,Emerging
7d496db5-eb82-4a30-b3d9-b538e472f55d,2010,Nigeria,Africa,Bangalore,Future Solutions,Large,Tech,Software Engineer,Intern,True,"MLOps, reinforcement learning, NLP",0.83,"Business Analysis, Data Analysis, Communication, SQL, Project Management, Research","MLOps, reinforcement learning, NLP",23783,1.84,0.29,True,Medium,7,Emerging
cbadb1aa-4dda-4e37-a7a1-d990947aa2ef,2012,Spain,Europe,Nairobi,Global Solutions,Large,Healthcare,Research Scientist,Senior,False,,0.03,"Cloud Computing, Python, Project Management, SQL",Not Specified,58598,1.94,0.81,False,Low,7,Emerging
95f90ec1-22bd-4a1c-b609-ed3ab33c9469,2021,Israel,Middle East,Sao Paulo,Global Technologies,Large,Manufacturing,Operations Manager,Executive,False,,0.02,"Business Analysis, Statistics, Python",Not Specified,59719,0.51,0.67,False,Medium,12,Growing
39d9df56-20a1-4d41-8529-81bea6b3b8fb,2015,Argentina,South America,Sydney,Future Technologies,Enterprise,Healthcare,Data Scientist,Mid,False,,0.13,"Statistics, Communication, Research, Cloud Computing, Data Analysis",Not Specified,41847,-1.35,0.69,False,Low,4,Emerging
9d8d4e6d-0ce1-4f9a-985f-a958f9cb535c,2024,Saudi Arabia,Middle East,Berlin,Global Analytics,Medium,Tech,AI Researcher,Junior,True,"reinforcement learning, generative AI, LLMs",0.69,"Research, Python, SQL, Software Engineering","reinforcement learning, generative AI, LLMs",97757,7.16,0.26,True,Medium,18,Mature
ac14463e-75e4-4669-9370-5af638544f93,2019,Australia,Oceania,Toronto,Prime Systems,Large,Manufacturing,Research Scientist,Senior,False,,0.07,"Business Analysis, Cloud Computing, Software Engineering",Not Specified,84521,-3.63,0.86,False,Low,8,Growing
f96a0cbc-1583-4f20-8ba6-69f444df66b3,2024,Argentina,South America,London,Prime Solutions,Enterprise,Healthcare,Software Engineer,Senior,True,"machine learning, MLOps, LLMs, deep learning",0.68,"Python, Statistics, Project Management","machine learning, MLOps, LLMs, deep learning",79785,16.62,0.31,True,Medium,2,Growing
b8c5bad9-e5f6-46ce-9fbe-cff0ddf2627f,2011,New Zealand,Oceania,Seoul,Prime Analytics,Large,Retail,Business Analyst,Senior,False,,0.08,"SQL, Data Analysis, Software Engineering, Cloud Computing, Business Analysis",Not Specified,67257,2.95,0.62,False,Low,3,Emerging
bdf2242d-ca9f-46e2-8340-31d7074cdd03,2014,Italy,Europe,New York,Global Systems,Medium,Agriculture,Research Scientist,Lead,False,,0.07,"Research, Python, Software Engineering, Communication, Statistics",Not Specified,70943,-4.17,0.72,False,Low,15,Emerging
010a030b-2519-4c77-b35a-1203006108cf,2012,Qatar,Middle East,Sao Paulo,Prime Systems,Medium,Tech,Software Engineer,Senior,False,,0.02,"Python, Data Analysis, Communication, Research, Software Engineering",Not Specified,59779,0.71,0.6,False,Low,11,Emerging
b0ba7987-0338-4277-88eb-f6ec37827232,2025,Jordan,Middle East,Dubai,Prime Solutions,Small,Healthcare,Research Scientist,Lead,False,,0.12,"Cloud Computing, Software Engineering, Statistics, Research, SQL, Communication",Not Specified,62337,-4.88,0.8,False,Medium,10,Growing
bd038616-f702-40dc-995e-251d7a6799c2,2019,Philippines,Southeast Asia,Sao Paulo,NextGen Systems,Small,Manufacturing,Business Analyst,Intern,False,,0.08,"Cloud Computing, SQL, Statistics, Business Analysis, Software Engineering, Research",Not Specified,40136,1.16,0.82,False,Medium,9,Growing
890f7c69-6619-44c9-b16b-4f35f6906392,2015,Bangladesh,South Asia,Seoul,Future Analytics,Large,Agriculture,Business Analyst,Lead,False,,0.11,"Software Engineering, Cloud Computing, Business Analysis, Python, Data Analysis",Not Specified,20253,1.1,0.89,False,Low,18,Emerging
f0163399-bc58-4c04-a8fa-7d94c13536f0,2023,Taiwan,East Asia,London,NextGen Solutions,Enterprise,Agriculture,Data Scientist,Intern,True,"reinforcement learning, computer vision, NLP, generative AI",0.55,"Communication, Project Management, Business Analysis, Python","reinforcement learning, computer vision, NLP, generative AI",107438,16.49,0.33,True,High,10,Growing
46808306-b175-47b3-9e73-8703b6a780d2,2024,Japan,East Asia,New York,Global Technologies,Startup,Retail,Business Analyst,Lead,False,,0.12,"Cloud Computing, Software Engineering, Project Management, Research, Statistics",Not Specified,72269,3.96,0.75,False,High,11,Growing
2634b2a7-b1d4-4f54-b9f8-9d0c017acd17,2012,China,East Asia,New York,Prime Systems,Large,Retail,Systems Engineer,Mid,False,,0.08,"Research, Python, Statistics, SQL, Communication",Not Specified,61889,2.01,0.67,False,Medium,1,Emerging
bfd7a423-6994-4ad6-854f-b8b11ded9ba0,2024,France,Europe,Toronto,Global Analytics,Small,Manufacturing,ML Engineer,Mid,True,"reinforcement learning, generative AI",0.5,"Software Engineering, Statistics, Business Analysis, SQL, Python","reinforcement learning, generative AI",133055,13.46,0.33,True,Low,4,Growing
dc0f4589-c0e7-4097-8774-be8a287ea809,2020,Sri Lanka,South Asia,Singapore,NextGen Systems,Startup,Manufacturing,ML Engineer,Executive,False,,0.01,"Business Analysis, Python, Statistics, Communication, Cloud Computing, Data Analysis",Not Specified,27002,0.51,0.76,False,Medium,18,Growing
8f1bb9ed-af75-48cf-a283-598d4c5012a4,2015,New Zealand,Oceania,New York,Future Technologies,Enterprise,Agriculture,Data Scientist,Junior,False,,0.2,"Project Management, Data Analysis, Software Engineering",Not Specified,82390,4.9,0.73,False,Low,5,Emerging
d6d7e62d-a750-4f83-9575-6fae4c865692,2015,Morocco,Africa,Toronto,Prime Analytics,Small,Tech,ML Engineer,Senior,False,,0.19,"Data Analysis, Software Engineering, Communication, Cloud Computing, Project Management",Not Specified,20842,4.8,0.64,False,High,12,Emerging
831ca6e4-e85a-438b-b859-4f11f3548162,2017,Mexico,North America,London,Global Analytics,Startup,Healthcare,ML Engineer,Executive,False,,0.18,"Project Management, Cloud Computing, Statistics, Business Analysis",Not Specified,83399,-2.74,0.68,False,High,11,Growing
b2125464-6d23-4031-92e6-db07de2fb398,2019,Singapore,Southeast Asia,Lagos,NextGen Analytics,Medium,Healthcare,Operations Manager,Executive,True,"NLP, reinforcement learning",0.59,"Cloud Computing, SQL, Research","NLP, reinforcement learning",59872,11.78,0.32,True,Medium,15,Growing
d5af33c0-14d4-4743-9e9a-7c9e625cdb64,2015,South Africa,Africa,Paris,Prime Analytics,Enterprise,Healthcare,Data Scientist,Intern,False,,0.19,"Data Analysis, Project Management, Cloud Computing, Communication, Software Engineering, Statistics",Not Specified,18607,0.44,0.7,False,High,8,Emerging
4bd7a82e-dea9-4002-b019-4e0b9cbf8184,2018,Sweden,Europe,Dubai,Global Systems,Large,Tech,AI Researcher,Executive,True,"deep learning, machine learning, MLOps",0.47,"SQL, Business Analysis, Data Analysis, Cloud Computing, Communication, Statistics","deep learning, machine learning, MLOps",110984,7.93,0.39,True,Medium,13,Growing
d9e1990e-f365-45df-a160-9edfa28185ad,2020,Australia,Oceania,Tokyo,Future Analytics,Startup,Agriculture,Operations Manager,Intern,True,deep learning,0.6,"Software Engineering, Communication, Data Analysis, Cloud Computing",deep learning,108308,10.94,0.35,True,Medium,2,Growing
79f390bc-75ea-4181-ad1c-54eedb401f52,2017,UAE,Middle East,New York,Prime Technologies,Small,Retail,Software Engineer,Senior,False,,0.03,"SQL, Communication, Data Analysis, Python, Software Engineering",Not Specified,66911,3.97,0.64,False,Medium,15,Growing
cd82e731-42b9-4380-aee4-cc924e244fd4,2020,Israel,Middle East,Nairobi,Future Analytics,Startup,Healthcare,AI Researcher,Intern,False,,0.01,"Cloud Computing, Python, Project Management, Business Analysis",Not Specified,70983,-3.64,0.79,False,High,11,Growing
7237aa5b-1b12-4ce5-afa9-d060b0781861,2012,South Africa,Africa,Nairobi,Prime Technologies,Medium,Healthcare,Business Analyst,Executive,False,,0.06,"Communication, Cloud Computing, SQL",Not Specified,20435,-3.27,0.66,False,Low,2,Emerging
87612402-cfbc-4c09-b2b0-4fe735710b31,2021,Australia,Oceania,Seoul,Prime Solutions,Medium,Healthcare,Software Engineer,Junior,False,,0.06,"Data Analysis, Statistics, Cloud Computing, Project Management",Not Specified,88218,2.07,0.68,False,Low,2,Growing
